mp_name,work,category,state,constituency,ida,city,ward,block,village,recommended_date,allocation_amount,ida_approval,status,house,work_age_days,recommendation_year,recommendation_month,location_key,work_normalized,amount_percentile
Suresh Pujari,NA - Construction of rooms and halls in school and colleges,Normal/Others,Odisha,BARGARH,DISTRICT COLLECTOR BARAGARH_IDA,Unknown,Unknown,BARGARH,Deogaon,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Odisha|BARGARH|BARGARH|Deogaon,na - construction of rooms and halls in school and colleges,0.4381
Chirag Paswan,NA - Construction of community centers and community halls,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,JAMUI,Agabara Barwata,2023-12-04,550000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|JAMUI|Agabara Barwata,na - construction of community centers and community halls,0.747
Shri Jual Oram,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,SUNDARGARH (ST),DISTRICT COLLECTOR SUNDARGARH_IDA,Unknown,Unknown,BONAIGARH,Deogaon,2023-12-04,1000000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Odisha|SUNDARGARH (ST)|BONAIGARH|Deogaon,na - construction of buildings for community cultural activities,0.8786
Chirag Paswan,NA - Construction of buildings for community cultural activities,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,KHAIRA,Sagdaha,2023-12-04,400000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|KHAIRA|Sagdaha,na - construction of buildings for community cultural activities,0.5197
Chirag Paswan,NA - Construction of community centers and community halls,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,KHAIRA,Kerakado,2023-12-04,750000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|KHAIRA|Kerakado,na - construction of community centers and community halls,0.8026
Chirag Paswan,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,KHAIRA,Tola Kewalpharaita,2023-12-04,350000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|KHAIRA|Tola Kewalpharaita,"na - construction of roads, approach roads, link roads and pathways",0.4849
Chirag Paswan,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,KHAIRA,Banpur,2023-12-04,350000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|KHAIRA|Banpur,"na - construction of roads, approach roads, link roads and pathways",0.4849
Chirag Paswan,NA - Construction of culverts and bridges,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,BARHAT,Bhaluka,2023-12-04,350000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|BARHAT|Bhaluka,na - construction of culverts and bridges,0.4849
Chirag Paswan,NA - Construction of buildings for community cultural activities,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,JAMUI,Kakan,2023-12-04,350000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|JAMUI|Kakan,na - construction of buildings for community cultural activities,0.4849
Pradeep Kumar Singh,WS/MP418/2023-2024/56185 - Setting up of laboratories,Normal/Others,Bihar,ARARIA,DISTRICT PLANNING OFFICER ARARIA_IDA,Unknown,Unknown,FORBESGANJ,Mirzapur,2023-12-04,630184,Approved by IDA,Sanctioned,Lok Sabha,1009,2023,12,Bihar|ARARIA|FORBESGANJ|Mirzapur,ws/mp418/2023-2024/56185 - setting up of laboratories,0.7725
Chirag Paswan,NA - Construction of buildings for community cultural activities,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,JAMUI,Kundri Son Kurha Harla,2023-12-04,350000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|JAMUI|Kundri Son Kurha Harla,na - construction of buildings for community cultural activities,0.4849
Chirag Paswan,NA - Construction of buildings for community cultural activities,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,JAMUI,Bhagwana,2023-12-04,400000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|JAMUI|Bhagwana,na - construction of buildings for community cultural activities,0.5197
Chirag Paswan,NA - Construction of public irrigation facilities,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,JAMUI,Nabinagar,2023-12-04,350000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|JAMUI|Nabinagar,na - construction of public irrigation facilities,0.4849
SHRI Sudhanshu Trivedi,"WS/MP199/2023-2024/56305 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HATHRAS_IDA,Unknown,Unknown,HATHRAS,Barwana,2023-12-04,1295000,Approved by IDA,Unsanctioned,Rajya Sabha,1009,2023,12,Uttar Pradesh|Sitting Rajya Sabha|HATHRAS|Barwana,"ws/mp199/2023-2024/56305 - construction of roads, approach roads, link roads and pathways",0.9261
Sushil Kumar Singh,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,AURANGABAD_BR,DISTRICT PLANNING OFFICER GAYA_IDA,Unknown,Unknown,GURUA,Dhamaul,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|AURANGABAD_BR|GURUA|Dhamaul,"na - construction of roads, approach roads, link roads and pathways",0.4381
Sushil Kumar Singh,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Bihar,AURANGABAD_BR,DISTRICT PLANNING OFFICER GAYA_IDA,Unknown,Unknown,GURUA,Khutaha,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|AURANGABAD_BR|GURUA|Khutaha,na - construction of common work sheds/ common covered sitting area,0.4381
Sushil Kumar Singh,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Bihar,AURANGABAD_BR,DISTRICT PLANNING OFFICER GAYA_IDA,Unknown,Unknown,GURUA,Pawara,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|AURANGABAD_BR|GURUA|Pawara,na - construction of common work sheds/ common covered sitting area,0.4381
Sushil Kumar Singh,NA - Renovation of ponds and lakes,Normal/Others,Bihar,AURANGABAD_BR,DISTRICT PLANNING OFFICER GAYA_IDA,Unknown,Unknown,KONCH,Anti,2023-12-04,400000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|AURANGABAD_BR|KONCH|Anti,na - renovation of ponds and lakes,0.5197
Sushil Kumar Singh,NA - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,AURANGABAD_BR,DISTRICT PLANNING OFFICER GAYA_IDA,Unknown,Unknown,GURARU,Maraha,2023-12-04,275000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|AURANGABAD_BR|GURARU|Maraha,na - construction of bus-sheds or bus-stops,0.3897
Lavu Sri Krishna Devarayalu,NA - Construction of public libraries and reading rooms,Normal/Others,Andhra Pradesh,NARASARAOPET,District Collector Palnadu_IDA,Narasaraopeta,17th ward,Unknown,Unknown,2023-12-04,1000000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Andhra Pradesh|NARASARAOPET|Unknown|Unknown,na - construction of public libraries and reading rooms,0.8786
Shri Jual Oram,"NA - Purchase of ambulances (Four, three and two wheelers)",Normal/Others,Odisha,SUNDARGARH (ST),DISTRICT COLLECTOR SUNDARGARH_IDA,Unknown,Unknown,RAJGANGPUR,Kesramal,2023-12-04,1620000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Odisha|SUNDARGARH (ST)|RAJGANGPUR|Kesramal,"na - purchase of ambulances (four, three and two wheelers)",0.9583
Shri Jual Oram,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Odisha,SUNDARGARH (ST),DISTRICT COLLECTOR SUNDARGARH_IDA,Unknown,Unknown,BISRA,Dumerta,2023-12-04,500000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Odisha|SUNDARGARH (ST)|BISRA|Dumerta,na - construction of common work sheds/ common covered sitting area,0.6623
Chirag Paswan,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,JAMUI,Garo Nawada,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|JAMUI|Garo Nawada,"na - construction of roads, approach roads, link roads and pathways",0.4381
Ramdas Chandrabhanji Tadas,NA - Construction of boundary walls of existing public and community buildings,Normal/Others,Maharashtra,WARDHA,DISTRICT COLLECTOR WARDHA_IDA,Deoli,03,Unknown,Unknown,2023-12-04,700000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Maharashtra|WARDHA|Unknown|Unknown,na - construction of boundary walls of existing public and community buildings,0.7886
Mohammad Akbar Lone,"WS/MP603/2023-2024/56326 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,Nowgam,Nowgam,2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Nowgam|Nowgam,"ws/mp603/2023-2024/56326 - construction of roads, link roads, pathways or any other road with or without drainage system",0.4381
Mohammad Akbar Lone,NA - Bathing Ghat,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,250000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,na - bathing ghat,0.3534
Mohammad Akbar Lone,WS/MP603/2023-2024/56131 - Providing drains and gutters for public drainage,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,ws/mp603/2023-2024/56131 - providing drains and gutters for public drainage,0.4381
Mohammad Akbar Lone,WS/MP603/2023-2024/56132 - Providing drains and gutters for public drainage,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,299000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,ws/mp603/2023-2024/56132 - providing drains and gutters for public drainage,0.4019
Mohammad Akbar Lone,NA - Providing drains and gutters for public drainage,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,200000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,na - providing drains and gutters for public drainage,0.25
Mohammad Akbar Lone,WS/MP603/2023-2024/56134 - Construction of culverts and bridges,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,164000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,ws/mp603/2023-2024/56134 - construction of culverts and bridges,0.1708
Mohammad Akbar Lone,WS/MP603/2023-2024/56135 - Construction of culverts and bridges,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,90000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,ws/mp603/2023-2024/56135 - construction of culverts and bridges,0.0621
Mohammad Akbar Lone,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,340000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,"na - construction of roads, approach roads, link roads and pathways",0.479
Mohammad Akbar Lone,NA - Installing tube-wells and borewells,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Kupwara_IDA,Unknown,Unknown,Drugmulla,Drug Mulla,2023-12-04,334000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Drugmulla|Drug Mulla,na - installing tube-wells and borewells,0.4783
Mohammad Akbar Lone,NA - Improvement of electricity distribution infrastructure,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Kupwara_IDA,Unknown,Unknown,Drugmulla,Drug Mulla,2023-12-04,349000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Drugmulla|Drug Mulla,na - improvement of electricity distribution infrastructure,0.4797
Mohammad Akbar Lone,WS/MP603/2023-2024/56146 - Construction of boundary walls of existing public and community buildings,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Shilvat,2023-12-04,585000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Shilvat,ws/mp603/2023-2024/56146 - construction of boundary walls of existing public and community buildings,0.7546
Mohammad Akbar Lone,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Shilvat,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Shilvat,na - crematoriums or structures on burial/ cremation ground for public convenience,0.4381
Ramdas Chandrabhanji Tadas,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Maharashtra,WARDHA,DISTRICT COLLECTOR WARDHA_IDA,Unknown,Unknown,WARDHA,Pipri (Meghe),2023-12-04,900000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Maharashtra|WARDHA|WARDHA|Pipri (Meghe),"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.8318
Mohammad Akbar Lone,WS/MP603/2023-2024/56162 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Shilvat,2023-12-04,299000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Shilvat,ws/mp603/2023-2024/56162 - crematoriums or structures on burial/ cremation ground for public convenience,0.4019
Mohammad Akbar Lone,"WS/MP603/2023-2024/56171 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,Ganstan,Sarai Dangarpora,2023-12-04,160000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Ganstan|Sarai Dangarpora,"ws/mp603/2023-2024/56171 - construction of roads, link roads, pathways or any other road with or without drainage system",0.1678
Mohammad Akbar Lone,"WS/MP603/2023-2024/56172 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,Ganstan,Sarai Dangarpora,2023-12-04,160000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Ganstan|Sarai Dangarpora,"ws/mp603/2023-2024/56172 - construction of roads, link roads, pathways or any other road with or without drainage system",0.1678
Mohammad Akbar Lone,NA - Improvement of electricity distribution infrastructure,Normal/Others,Jammu And Kashmir,BARAMULLAH,DEPUTY COMMISSIONER BARAMULLAH_IDA,Unknown,Unknown,PATTAN,Palhallan,2023-12-04,100000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|PATTAN|Palhallan,na - improvement of electricity distribution infrastructure,0.0815
Mohammad Akbar Lone,"WS/MP603/2023-2024/56178 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,700000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,"ws/mp603/2023-2024/56178 - construction of roads, link roads, pathways or any other road with or without drainage system",0.7886
Mohammad Akbar Lone,"WS/MP603/2023-2024/56182 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Hilalabad,2023-12-04,390000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Hilalabad,"ws/mp603/2023-2024/56182 - construction of roads, link roads, pathways or any other road with or without drainage system",0.4951
Mohammad Akbar Lone,WS/MP603/2023-2024/56183 - Improvement of electricity distribution infrastructure,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,Ganstan,Trigam,2023-12-04,291000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Ganstan|Trigam,ws/mp603/2023-2024/56183 - improvement of electricity distribution infrastructure,0.3988
Mohammad Akbar Lone,WS/MP603/2023-2024/56186 - Providing drains and gutters for public drainage,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,Ganstan,Trigam,2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Ganstan|Trigam,ws/mp603/2023-2024/56186 - providing drains and gutters for public drainage,0.4381
Mohammad Akbar Lone,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jammu And Kashmir,BARAMULLAH,DEPUTY COMMISSIONER BARAMULLAH_IDA,Unknown,Unknown,BARAMULLA,Kanispora,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|BARAMULLA|Kanispora,na - crematoriums or structures on burial/ cremation ground for public convenience,0.4381
Mohammad Akbar Lone,"WS/MP603/2023-2024/56130 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Rakh Shilvat,2023-12-04,290000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Rakh Shilvat,"ws/mp603/2023-2024/56130 - construction of roads, link roads, pathways or any other road with or without drainage system",0.3986
Mohammad Akbar Lone,WS/MP603/2023-2024/56107 - Construction of culverts and bridges,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Shadi Pora,2023-12-04,250000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Shadi Pora,ws/mp603/2023-2024/56107 - construction of culverts and bridges,0.3534
Mohammad Akbar Lone,WS/MP603/2023-2024/56106 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,SUMBAL,Shadi Pora,2023-12-04,250000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|SUMBAL|Shadi Pora,ws/mp603/2023-2024/56106 - crematoriums or structures on burial/ cremation ground for public convenience,0.3534
Mohammad Akbar Lone,WS/MP603/2023-2024/56105 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,Ganstan,Sarai Dangarpora,2023-12-04,200000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Ganstan|Sarai Dangarpora,ws/mp603/2023-2024/56105 - crematoriums or structures on burial/ cremation ground for public convenience,0.25
Shri Krishan Lal Panwar,NA - Construction of boundary walls of existing public and community buildings,Normal/Others,Haryana,Sitting Rajya Sabha,Deputy Commissioner Panipat_IDA,Unknown,Unknown,MADLAUDA,Adiyana (48),2023-12-04,1100000,Action Pending,Unsanctioned,Rajya Sabha,1009,2023,12,Haryana|Sitting Rajya Sabha|MADLAUDA|Adiyana (48),na - construction of boundary walls of existing public and community buildings,0.9124
Shri Krishan Lal Panwar,NA - Construction of community centers and community halls,Normal/Others,Haryana,Sitting Rajya Sabha,Deputy Commissioner Panipat_IDA,Unknown,Unknown,ISRANA,Jondhan Kalan (68),2023-12-04,500000,Rejected by IDA,Unsanctioned,Rajya Sabha,1009,2023,12,Haryana|Sitting Rajya Sabha|ISRANA|Jondhan Kalan (68),na - construction of community centers and community halls,0.6623
Gaurav Gogoi,NA - Construction of boundary walls of existing public and community buildings,Normal/Others,Assam,KALIABOR,DEPUTY COMMISSIONER NOWGONG_IDA,Unknown,Unknown,DOLONGGHAT,Bagariguri Pam,2023-12-04,250000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Assam|KALIABOR|DOLONGGHAT|Bagariguri Pam,na - construction of boundary walls of existing public and community buildings,0.3534
Rajiv Ranjan (Lalan) Singh,WS/MP505/2023-2024/56018 - Construction of buildings for community cultural activities,Normal/Others,Bihar,MUNGER,DISTRICT PLANNING OFFICER PATNA_IDA,Unknown,Unknown,GHOSWARI,Ghoswari,2023-12-04,1000000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|MUNGER|GHOSWARI|Ghoswari,ws/mp505/2023-2024/56018 - construction of buildings for community cultural activities,0.8786
SHRI P SELVARASU,NA - Street lights,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,MADURAI EAST,Kathavanendal,2023-12-04,500000,Action Pending,Unsanctioned,Rajya Sabha,1009,2023,12,Tamil Nadu|Sitting Rajya Sabha|MADURAI EAST|Kathavanendal,na - street lights,0.6623
SHRI P SELVARASU,NA - Street lights,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,VADIPATTI,Katchiakatti,2023-12-04,500000,Action Pending,Unsanctioned,Rajya Sabha,1009,2023,12,Tamil Nadu|Sitting Rajya Sabha|VADIPATTI|Katchiakatti,na - street lights,0.6623
Chandan Singh,"WS/MP546/2023-2024/56269 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Bihar,NAWADA,District Planning Officer NAWADA_IDA,Unknown,Unknown,HISUA,Baliyari,2023-12-04,600000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|NAWADA|HISUA|Baliyari,"ws/mp546/2023-2024/56269 - construction of roads, link roads, pathways or any other road with or without drainage system",0.7632
SHRI P SELVARASU,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR MADURAI_IDA,Madurai,Karuppayurani,Unknown,Unknown,2023-12-04,1000000,Action Pending,Unsanctioned,Rajya Sabha,1009,2023,12,Tamil Nadu|Sitting Rajya Sabha|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.8786
SHRI P SELVARASU,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR MADURAI_IDA,Madurai,At Karuppayurani,Unknown,Unknown,2023-12-04,1000000,Action Pending,Unsanctioned,Rajya Sabha,1009,2023,12,Tamil Nadu|Sitting Rajya Sabha|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.8786
SHRI P SELVARASU,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR MADURAI_IDA,Madurai,In Karuppayurani,Unknown,Unknown,2023-12-04,930000,Action Pending,Unsanctioned,Rajya Sabha,1009,2023,12,Tamil Nadu|Sitting Rajya Sabha|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.8378
SHRI P SELVARASU,NA - Construction of buildings for training institutions,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA,Chennai,Ward No.116,Unknown,Unknown,2023-12-04,5000000,Action Pending,Unsanctioned,Rajya Sabha,1009,2023,12,Tamil Nadu|Sitting Rajya Sabha|Unknown|Unknown,na - construction of buildings for training institutions,0.9944
Chirag Paswan,NA - Construction of community centers and community halls,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,Unknown,Unknown,JAMUI,Sangthu,2023-12-04,500000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|JAMUI(SC)|JAMUI|Sangthu,na - construction of community centers and community halls,0.6623
Sushil Kumar Singh,NA - Construction of public libraries and reading rooms,Normal/Others,Bihar,AURANGABAD_BR,DISTRICT PLANNING OFFICER GAYA_IDA,Unknown,Unknown,GURUA,Chalhopur,2023-12-04,500000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|AURANGABAD_BR|GURUA|Chalhopur,na - construction of public libraries and reading rooms,0.6623
Mohammad Akbar Lone,WS/MP603/2023-2024/56082 - Construction of culverts and bridges,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,HAJIN,Gundi Saderkote,2023-12-04,274000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|HAJIN|Gundi Saderkote,ws/mp603/2023-2024/56082 - construction of culverts and bridges,0.3893
Mohammad Akbar Lone,WS/MP603/2023-2024/56085 - Construction of public toilets and bathrooms,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,HAJIN,Gundi Saderkote,2023-12-04,200000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|HAJIN|Gundi Saderkote,ws/mp603/2023-2024/56085 - construction of public toilets and bathrooms,0.25
